clave,descripcion,unidad,cantidad,valor_unitario,importe,status
01010101,Concepto #2866,H87,4,498.4,1993.6,Libre
01010101,Concepto #2867,H87,5,383.21,1916.05,Libre
01010101,Concepto #2868,H87,8,487.17,3897.36,Libre
01010101,Concepto #2869,H87,1,166.98,166.98,Libre
01010101,Concepto #2870,H87,6,207.27,1243.62,Libre
01010101,Concepto #2871,H87,7,477.35,3341.45,Libre
01010101,Concepto #2872,H87,9,376.7,3390.3,Libre
01010101,Concepto #2873,H87,8,254.91,2039.28,Libre
01010101,Concepto #2874,H87,10,349.28,3492.8,Libre
01010101,Concepto #2875,H87,3,192.29,576.87,Libre
01010101,Concepto #2876,H87,5,251.95,1259.75,Libre
01010101,Concepto #2877,H87,7,233.7,1635.9,Libre
01010101,Concepto #2878,H87,4,334.58,1338.32,Libre
01010101,Concepto #2879,H87,7,344.53,2411.71,Libre
01010101,Concepto #2880,H87,8,306.83,2454.64,Libre
01010101,Concepto #2881,H87,2,476.62,953.24,Libre
01010101,Concepto #2882,H87,10,245.95,2459.5,Libre
01010101,Concepto #2883,H87,7,230.06,1610.42,Libre
01010101,Concepto #2884,H87,2,164.24,328.48,Libre
01010101,Concepto #2885,H87,1,428.43,428.43,Libre
01010101,Concepto #2886,H87,2,311.44,622.88,Libre
01010101,Concepto #2887,H87,8,271.33,2170.64,Libre
01010101,Concepto #2888,H87,6,258.34,1550.04,Libre
01010101,Concepto #2889,H87,4,62.26,249.04,Libre
01010101,Concepto #2890,H87,2,482.49,964.98,Libre
01010101,Concepto #2891,H87,6,158.12,948.72,Libre
01010101,Concepto #2892,H87,10,191.15,1911.5,Libre
01010101,Concepto #2893,H87,6,446.61,2679.66,Libre
01010101,Concepto #2894,H87,5,196.67,983.35,Libre
01010101,Concepto #2895,H87,6,65.61,393.66,Libre
01010101,Concepto #2896,H87,9,127.07,1143.63,Libre
01010101,Concepto #2897,H87,2,293.07,586.14,Libre
01010101,Concepto #2898,H87,1,81.12,81.12,Libre
01010101,Concepto #2899,H87,6,357.8,2146.8,Libre
01010101,Concepto #2900,H87,1,203.81,203.81,Libre
01010101,Concepto #2901,H87,8,129.6,1036.8,Libre
01010101,Concepto #2902,H87,2,160.83,321.66,Libre
01010101,Concepto #2903,H87,8,106.85,854.8,Libre
01010101,Concepto #2904,H87,3,240.13,720.39,Libre
01010101,Concepto #2905,H87,7,220.09,1540.63,Libre
01010101,Concepto #2906,H87,10,93.35,933.5,Libre
01010101,Concepto #2907,H87,8,50.9,407.2,Libre
01010101,Concepto #2908,H87,10,231.34,2313.4,Libre
01010101,Concepto #2909,H87,2,370.68,741.36,Libre
01010101,Concepto #2910,H87,7,57.14,399.98,Libre
01010101,Concepto #2911,H87,10,445.04,4450.4,Libre
01010101,Concepto #2912,H87,3,124.43,373.29,Libre
01010101,Concepto #2913,H87,2,286.21,572.42,Libre
01010101,Concepto #2914,H87,9,433.27,3899.43,Libre
01010101,Concepto #2915,H87,1,96.54,96.54,Libre
01010101,Concepto #2916,H87,1,244.26,244.26,Libre
01010101,Concepto #2917,H87,10,301.99,3019.9,Libre
01010101,Concepto #2918,H87,4,308.17,1232.68,Libre
01010101,Concepto #2919,H87,3,258.05,774.15,Libre
01010101,Concepto #2920,H87,1,481.03,481.03,Libre
01010101,Concepto #2921,H87,10,367.68,3676.8,Libre
01010101,Concepto #2922,H87,3,474.95,1424.85,Libre
01010101,Concepto #2923,H87,5,374.21,1871.05,Libre
01010101,Concepto #2924,H87,7,322.39,2256.73,Libre
01010101,Concepto #2925,H87,5,115.25,576.25,Libre
01010101,Concepto #2926,H87,4,368.18,1472.72,Libre
01010101,Concepto #2927,H87,8,386.76,3094.08,Libre
01010101,Concepto #2928,H87,9,429.77,3867.93,Libre
01010101,Concepto #2929,H87,3,213.96,641.88,Libre
01010101,Concepto #2930,H87,2,162.02,324.04,Libre
01010101,Concepto #2931,H87,4,402.45,1609.8,Libre
01010101,Concepto #2932,H87,4,202.64,810.56,Libre
01010101,Concepto #2933,H87,6,365.1,2190.6,Libre
01010101,Concepto #2934,H87,2,203.08,406.16,Libre
01010101,Concepto #2935,H87,9,229.51,2065.59,Libre
01010101,Concepto #2936,H87,1,328.09,328.09,Libre
01010101,Concepto #2937,H87,7,307.71,2153.97,Libre
01010101,Concepto #2938,H87,10,389.55,3895.5,Libre
01010101,Concepto #2939,H87,4,341.56,1366.24,Libre
01010101,Concepto #2940,H87,7,84.79,593.53,Libre
01010101,Concepto #2941,H87,4,483.05,1932.2,Libre
01010101,Concepto #2942,H87,3,336.04,1008.12,Libre
01010101,Concepto #2943,H87,8,206.35,1650.8,Libre
01010101,Concepto #2944,H87,2,54.36,108.72,Libre
01010101,Concepto #2945,H87,1,196.23,196.23,Libre
01010101,Concepto #2946,H87,8,285.06,2280.48,Libre
01010101,Concepto #2947,H87,1,306.73,306.73,Libre
01010101,Concepto #2948,H87,6,472.23,2833.38,Libre
01010101,Concepto #2949,H87,1,118.34,118.34,Libre
01010101,Concepto #2950,H87,6,82.63,495.78,Libre
01010101,Concepto #2951,H87,1,479.44,479.44,Libre
01010101,Concepto #2952,H87,5,127.84,639.2,Libre
01010101,Concepto #2953,H87,7,183.8,1286.6,Libre
01010101,Concepto #2954,H87,10,316.48,3164.8,Libre
01010101,Concepto #2955,H87,9,473.73,4263.57,Libre
01010101,Concepto #2956,H87,9,51.43,462.87,Libre
01010101,Concepto #2957,H87,9,358.93,3230.37,Libre
01010101,Concepto #2958,H87,1,297.11,297.11,Libre
01010101,Concepto #2959,H87,10,252.95,2529.5,Libre
01010101,Concepto #2960,H87,7,360.96,2526.72,Libre
01010101,Concepto #2961,H87,9,126.96,1142.64,Libre
01010101,Concepto #2962,H87,9,222.93,2006.37,Libre
01010101,Concepto #2963,H87,8,101.42,811.36,Libre
01010101,Concepto #2964,H87,3,200.34,601.02,Libre
01010101,Concepto #2965,H87,8,161.26,1290.08,Libre
01010101,Concepto #2966,H87,2,69.04,138.08,Libre
01010101,Concepto #2967,H87,8,117.12,936.96,Libre
01010101,Concepto #2968,H87,6,268.65,1611.9,Libre
01010101,Concepto #2969,H87,3,67.41,202.23,Libre
01010101,Concepto #2970,H87,6,254.36,1526.16,Libre
01010101,Concepto #2971,H87,9,290.17,2611.53,Libre
01010101,Concepto #2972,H87,3,69.73,209.19,Libre
01010101,Concepto #2973,H87,8,70.82,566.56,Libre
01010101,Concepto #2974,H87,5,474.46,2372.3,Libre
01010101,Concepto #2975,H87,9,383.51,3451.59,Libre
01010101,Concepto #2976,H87,9,376.06,3384.54,Libre
01010101,Concepto #2977,H87,8,60.35,482.8,Libre
01010101,Concepto #2978,H87,1,58.02,58.02,Libre
01010101,Concepto #2979,H87,2,452.23,904.46,Libre
01010101,Concepto #2980,H87,7,70.01,490.07,Libre
01010101,Concepto #2981,H87,10,354.91,3549.1,Libre
01010101,Concepto #2982,H87,10,97.75,977.5,Libre
01010101,Concepto #2983,H87,8,446.39,3571.12,Libre
01010101,Concepto #2984,H87,8,308.19,2465.52,Libre
01010101,Concepto #2985,H87,10,449.73,4497.3,Libre
01010101,Concepto #2986,H87,5,284.8,1424.0,Libre
01010101,Concepto #2987,H87,2,291.73,583.46,Libre
01010101,Concepto #2988,H87,5,374.3,1871.5,Libre
01010101,Concepto #2989,H87,4,149.03,596.12,Libre
01010101,Concepto #2990,H87,1,322.74,322.74,Libre
01010101,Concepto #2991,H87,3,145.67,437.01,Libre
01010101,Concepto #2992,H87,3,108.43,325.29,Libre
01010101,Concepto #2993,H87,1,469.73,469.73,Libre
01010101,Concepto #2994,H87,3,415.51,1246.53,Libre
01010101,Concepto #2995,H87,8,168.85,1350.8,Libre
01010101,Concepto #2996,H87,9,189.87,1708.83,Libre
01010101,Concepto #2997,H87,1,269.38,269.38,Libre
01010101,Concepto #2998,H87,4,465.16,1860.64,Libre
01010101,Concepto #2999,H87,2,145.18,290.36,Libre
01010101,Concepto #3000,H87,8,161.41,1291.28,Libre
01010101,Concepto #3001,H87,8,220.75,1766.0,Libre
01010101,Concepto #3002,H87,4,262.07,1048.28,Libre
01010101,Concepto #3003,H87,10,75.21,752.1,Libre
01010101,Concepto #3004,H87,6,69.92,419.52,Libre
01010101,Concepto #3005,H87,1,72.72,72.72,Libre
01010101,Concepto #3006,H87,2,258.7,517.4,Libre
01010101,Concepto #3007,H87,5,259.87,1299.35,Libre
01010101,Concepto #3008,H87,8,454.92,3639.36,Libre
01010101,Concepto #3009,H87,8,487.08,3896.64,Libre
01010101,Concepto #3010,H87,10,341.05,3410.5,Libre
01010101,Concepto #3011,H87,9,494.23,4448.07,Libre
01010101,Concepto #3012,H87,3,86.3,258.9,Libre
01010101,Concepto #3013,H87,1,351.74,351.74,Libre
01010101,Concepto #3014,H87,5,145.43,727.15,Libre
01010101,Concepto #3015,H87,2,119.45,238.9,Libre
01010101,Concepto #3016,H87,4,235.74,942.96,Libre
01010101,Concepto #3017,H87,5,275.09,1375.45,Libre
01010101,Concepto #3018,H87,9,101.19,910.71,Libre
01010101,Concepto #3019,H87,8,497.98,3983.84,Libre
01010101,Concepto #3020,H87,7,54.4,380.8,Libre
01010101,Concepto #3021,H87,3,271.25,813.75,Libre
01010101,Concepto #3022,H87,8,81.66,653.28,Libre
01010101,Concepto #3023,H87,9,455.71,4101.39,Libre
01010101,Concepto #3024,H87,2,417.15,834.3,Libre
01010101,Concepto #3025,H87,10,195.29,1952.9,Libre
01010101,Concepto #3026,H87,10,288.29,2882.9,Libre
01010101,Concepto #3027,H87,9,478.74,4308.66,Libre
01010101,Concepto #3028,H87,10,429.56,4295.6,Libre
01010101,Concepto #3029,H87,6,147.07,882.42,Libre
01010101,Concepto #3030,H87,2,376.21,752.42,Libre
01010101,Concepto #3031,H87,8,293.47,2347.76,Libre
01010101,Concepto #3032,H87,8,268.08,2144.64,Libre
01010101,Concepto #3033,H87,4,496.68,1986.72,Libre
01010101,Concepto #3034,H87,10,336.03,3360.3,Libre
01010101,Concepto #3035,H87,9,360.7,3246.3,Libre
01010101,Concepto #3036,H87,1,307.17,307.17,Libre
01010101,Concepto #3037,H87,5,441.08,2205.4,Libre
01010101,Concepto #3038,H87,6,281.85,1691.1,Libre
01010101,Concepto #3039,H87,6,287.11,1722.66,Libre
01010101,Concepto #3040,H87,2,264.61,529.22,Libre
01010101,Concepto #3041,H87,8,226.98,1815.84,Libre
01010101,Concepto #3042,H87,4,398.79,1595.16,Libre
01010101,Concepto #3043,H87,1,55.08,55.08,Libre
01010101,Concepto #3044,H87,2,64.08,128.16,Libre
01010101,Concepto #3045,H87,7,458.07,3206.49,Libre
01010101,Concepto #3046,H87,6,61.79,370.74,Libre
01010101,Concepto #3047,H87,3,489.4,1468.2,Libre
01010101,Concepto #3048,H87,6,366.03,2196.18,Libre
01010101,Concepto #3049,H87,5,56.33,281.65,Libre
01010101,Concepto #3050,H87,1,481.25,481.25,Libre
01010101,Concepto #3051,H87,5,379.98,1899.9,Libre
01010101,Concepto #3052,H87,6,282.05,1692.3,Libre
01010101,Concepto #3053,H87,7,348.29,2438.03,Libre
01010101,Concepto #3054,H87,10,83.34,833.4,Libre
01010101,Concepto #3055,H87,3,259.14,777.42,Libre
01010101,Concepto #3056,H87,6,162.09,972.54,Libre
01010101,Concepto #3057,H87,7,144.19,1009.33,Libre
01010101,Concepto #3058,H87,10,56.91,569.1,Libre
01010101,Concepto #3059,H87,5,187.07,935.35,Libre
01010101,Concepto #3060,H87,4,370.34,1481.36,Libre
01010101,Concepto #3061,H87,10,372.74,3727.4,Libre
01010101,Concepto #3062,H87,8,250.24,2001.92,Libre
01010101,Concepto #3063,H87,8,262.26,2098.08,Libre
01010101,Concepto #3064,H87,1,131.5,131.5,Libre
01010101,Concepto #3065,H87,9,166.14,1495.26,Libre
01010101,Concepto #3066,H87,9,367.52,3307.68,Libre
01010101,Concepto #3067,H87,2,428.91,857.82,Libre
01010101,Concepto #3068,H87,4,436.25,1745.0,Libre
01010101,Concepto #3069,H87,6,471.03,2826.18,Libre
01010101,Concepto #3070,H87,10,103.83,1038.3,Libre
01010101,Concepto #3071,H87,3,153.05,459.15,Libre
01010101,Concepto #3072,H87,4,54.65,218.6,Libre
01010101,Concepto #3073,H87,6,447.8,2686.8,Libre
01010101,Concepto #3074,H87,6,282.14,1692.84,Libre
01010101,Concepto #3075,H87,1,281.77,281.77,Libre
01010101,Concepto #3076,H87,5,288.2,1441.0,Libre
01010101,Concepto #3077,H87,5,479.31,2396.55,Libre
01010101,Concepto #3078,H87,1,389.76,389.76,Libre
01010101,Concepto #3079,H87,10,154.79,1547.9,Libre
01010101,Concepto #3080,H87,9,246.86,2221.74,Libre
01010101,Concepto #3081,H87,7,109.99,769.93,Libre
01010101,Concepto #3082,H87,9,83.05,747.45,Libre
01010101,Concepto #3083,H87,7,404.37,2830.59,Libre
01010101,Concepto #3084,H87,6,154.73,928.38,Libre
01010101,Concepto #3085,H87,1,233.12,233.12,Libre
01010101,Concepto #3086,H87,10,439.29,4392.9,Libre
01010101,Concepto #3087,H87,5,218.88,1094.4,Libre
01010101,Concepto #3088,H87,2,306.61,613.22,Libre
01010101,Concepto #3089,H87,4,102.47,409.88,Libre
01010101,Concepto #3090,H87,2,181.11,362.22,Libre
01010101,Concepto #3091,H87,1,387.2,387.2,Libre
01010101,Concepto #3092,H87,4,417.0,1668.0,Libre
01010101,Concepto #3093,H87,9,421.42,3792.78,Libre
01010101,Concepto #3094,H87,7,464.51,3251.57,Libre
01010101,Concepto #3095,H87,8,396.65,3173.2,Libre
01010101,Concepto #3096,H87,7,294.73,2063.11,Libre
01010101,Concepto #3097,H87,3,283.14,849.42,Libre
01010101,Concepto #3098,H87,10,322.73,3227.3,Libre
01010101,Concepto #3099,H87,8,211.7,1693.6,Libre
01010101,Concepto #3100,H87,8,137.9,1103.2,Libre
01010101,Concepto #3101,H87,3,230.14,690.42,Libre
01010101,Concepto #3102,H87,5,56.77,283.85,Libre
01010101,Concepto #3103,H87,5,287.13,1435.65,Libre
01010101,Concepto #3104,H87,2,104.53,209.06,Libre
01010101,Concepto #3105,H87,6,360.49,2162.94,Libre
01010101,Concepto #3106,H87,10,357.47,3574.7,Libre
01010101,Concepto #3107,H87,6,165.72,994.32,Libre
01010101,Concepto #3108,H87,4,167.78,671.12,Libre
01010101,Concepto #3109,H87,10,259.0,2590.0,Libre
01010101,Concepto #3110,H87,6,213.0,1278.0,Libre
01010101,Concepto #3111,H87,10,64.82,648.2,Libre
01010101,Concepto #3112,H87,6,156.48,938.88,Libre
01010101,Concepto #3113,H87,1,117.67,117.67,Libre
01010101,Concepto #3114,H87,8,383.55,3068.4,Libre
01010101,Concepto #3115,H87,8,58.35,466.8,Libre
01010101,Concepto #3116,H87,3,440.84,1322.52,Libre
01010101,Concepto #3117,H87,3,353.86,1061.58,Libre
01010101,Concepto #3118,H87,9,119.52,1075.68,Libre
01010101,Concepto #3119,H87,9,249.7,2247.3,Libre
01010101,Concepto #3120,H87,7,262.73,1839.11,Libre
01010101,Concepto #3121,H87,4,265.27,1061.08,Libre
01010101,Concepto #3122,H87,1,254.08,254.08,Libre
01010101,Concepto #3123,H87,10,250.64,2506.4,Libre
01010101,Concepto #3124,H87,3,107.55,322.65,Libre
01010101,Concepto #3125,H87,3,254.26,762.78,Libre
01010101,Concepto #3126,H87,10,317.02,3170.2,Libre
01010101,Concepto #3127,H87,6,73.78,442.68,Libre
01010101,Concepto #3128,H87,5,314.44,1572.2,Libre
01010101,Concepto #3129,H87,8,329.6,2636.8,Libre
01010101,Concepto #3130,H87,10,268.59,2685.9,Libre
01010101,Concepto #3131,H87,1,284.51,284.51,Libre
01010101,Concepto #3132,H87,4,402.09,1608.36,Libre
01010101,Concepto #3133,H87,3,151.93,455.79,Libre
01010101,Concepto #3134,H87,4,150.38,601.52,Libre
01010101,Concepto #3135,H87,8,311.74,2493.92,Libre
01010101,Concepto #3136,H87,5,368.78,1843.9,Libre
01010101,Concepto #3137,H87,9,254.61,2291.49,Libre
01010101,Concepto #3138,H87,8,343.5,2748.0,Libre
01010101,Concepto #3139,H87,7,466.6,3266.2,Libre
01010101,Concepto #3140,H87,10,180.79,1807.9,Libre
01010101,Concepto #3141,H87,9,329.39,2964.51,Libre
01010101,Concepto #3142,H87,3,124.28,372.84,Libre
01010101,Concepto #3143,H87,8,109.38,875.04,Libre
01010101,Concepto #3144,H87,9,397.53,3577.77,Libre
01010101,Concepto #3145,H87,4,457.16,1828.64,Libre
01010101,Concepto #3146,H87,2,371.2,742.4,Libre
01010101,Concepto #3147,H87,10,58.29,582.9,Libre
01010101,Concepto #3148,H87,10,124.4,1244.0,Libre
01010101,Concepto #3149,H87,10,76.82,768.2,Libre
01010101,Concepto #3150,H87,10,311.95,3119.5,Libre
01010101,Concepto #3151,H87,8,269.29,2154.32,Libre
01010101,Concepto #3152,H87,6,416.35,2498.1,Libre
01010101,Concepto #3153,H87,4,475.3,1901.2,Libre
01010101,Concepto #3154,H87,1,121.74,121.74,Libre
01010101,Concepto #3155,H87,7,207.8,1454.6,Libre
01010101,Concepto #3156,H87,3,128.74,386.22,Libre
01010101,Concepto #3157,H87,10,319.31,3193.1,Libre
01010101,Concepto #3158,H87,6,459.98,2759.88,Libre
01010101,Concepto #3159,H87,3,132.35,397.05,Libre
01010101,Concepto #3160,H87,4,136.22,544.88,Libre
01010101,Concepto #3161,H87,4,79.03,316.12,Libre
01010101,Concepto #3162,H87,6,373.91,2243.46,Libre
01010101,Concepto #3163,H87,9,97.31,875.79,Libre
01010101,Concepto #3164,H87,1,274.2,274.2,Libre
01010101,Concepto #3165,H87,1,177.37,177.37,Libre
01010101,Concepto #3166,H87,3,192.65,577.95,Libre
01010101,Concepto #3167,H87,6,480.73,2884.38,Libre
01010101,Concepto #3168,H87,3,290.04,870.12,Libre
01010101,Concepto #3169,H87,2,285.68,571.36,Libre
01010101,Concepto #3170,H87,4,352.97,1411.88,Libre
01010101,Concepto #3171,H87,4,375.25,1501.0,Libre
01010101,Concepto #3172,H87,3,193.7,581.1,Libre
01010101,Concepto #3173,H87,10,393.6,3936.0,Libre
01010101,Concepto #3174,H87,1,129.06,129.06,Libre
01010101,Concepto #3175,H87,2,255.8,511.6,Libre
01010101,Concepto #3176,H87,9,116.11,1044.99,Libre
01010101,Concepto #3177,H87,3,84.54,253.62,Libre
01010101,Concepto #3178,H87,3,71.45,214.35,Libre
01010101,Concepto #3179,H87,1,137.35,137.35,Libre
01010101,Concepto #3180,H87,5,359.74,1798.7,Libre
01010101,Concepto #3181,H87,6,115.25,691.5,Libre
01010101,Concepto #3182,H87,2,483.82,967.64,Libre
01010101,Concepto #3183,H87,4,452.04,1808.16,Libre
01010101,Concepto #3184,H87,5,260.12,1300.6,Libre
01010101,Concepto #3185,H87,10,168.99,1689.9,Libre
01010101,Concepto #3186,H87,9,169.0,1521.0,Libre
01010101,Concepto #3187,H87,5,490.63,2453.15,Libre
01010101,Concepto #3188,H87,1,443.62,443.62,Libre
01010101,Concepto #3189,H87,10,255.16,2551.6,Libre
01010101,Concepto #3190,H87,7,209.56,1466.92,Libre
01010101,Concepto #3191,H87,2,399.89,799.78,Libre
01010101,Concepto #3192,H87,4,383.16,1532.64,Libre
01010101,Concepto #3193,H87,8,64.35,514.8,Libre
01010101,Concepto #3194,H87,2,444.57,889.14,Libre
01010101,Concepto #3195,H87,1,179.98,179.98,Libre
01010101,Concepto #3196,H87,6,231.22,1387.32,Libre
01010101,Concepto #3197,H87,6,66.34,398.04,Libre
01010101,Concepto #3198,H87,2,317.07,634.14,Libre
01010101,Concepto #3199,H87,7,470.77,3295.39,Libre
01010101,Concepto #3200,H87,6,499.35,2996.1,Libre
01010101,Concepto #3201,H87,4,350.37,1401.48,Libre
01010101,Concepto #3202,H87,7,399.64,2797.48,Libre
01010101,Concepto #3203,H87,3,154.4,463.2,Libre
01010101,Concepto #3204,H87,10,87.03,870.3,Libre
01010101,Concepto #3205,H87,9,58.51,526.59,Libre
01010101,Concepto #3206,H87,10,98.96,989.6,Libre
01010101,Concepto #3207,H87,8,118.22,945.76,Libre
01010101,Concepto #3208,H87,7,174.79,1223.53,Libre
01010101,Concepto #3209,H87,8,448.43,3587.44,Libre
01010101,Concepto #3210,H87,7,299.62,2097.34,Libre
01010101,Concepto #3211,H87,10,259.57,2595.7,Libre
01010101,Concepto #3212,H87,2,494.54,989.08,Libre
01010101,Concepto #3213,H87,10,489.15,4891.5,Libre
01010101,Concepto #3214,H87,2,86.51,173.02,Libre
01010101,Concepto #3215,H87,7,497.77,3484.39,Libre
01010101,Concepto #3216,H87,5,342.53,1712.65,Libre
01010101,Concepto #3217,H87,10,295.46,2954.6,Libre
01010101,Concepto #3218,H87,9,221.3,1991.7,Libre
01010101,Concepto #3219,H87,5,286.89,1434.45,Libre
01010101,Concepto #3220,H87,10,270.68,2706.8,Libre
01010101,Concepto #3221,H87,6,99.94,599.64,Libre
01010101,Concepto #3222,H87,3,395.13,1185.39,Libre
01010101,Concepto #3223,H87,2,426.17,852.34,Libre
01010101,Concepto #3224,H87,7,311.17,2178.19,Libre
01010101,Concepto #3225,H87,5,399.8,1999.0,Libre
01010101,Concepto #3226,H87,6,363.42,2180.52,Libre
01010101,Concepto #3227,H87,5,105.95,529.75,Libre
01010101,Concepto #3228,H87,10,496.69,4966.9,Libre
01010101,Concepto #3229,H87,8,448.07,3584.56,Libre
01010101,Concepto #3230,H87,2,327.93,655.86,Libre
01010101,Concepto #3231,H87,10,394.1,3941.0,Libre
01010101,Concepto #3232,H87,10,142.37,1423.7,Libre
01010101,Concepto #3233,H87,5,240.49,1202.45,Libre
01010101,Concepto #3234,H87,10,412.95,4129.5,Libre
01010101,Concepto #3235,H87,3,382.97,1148.91,Libre
01010101,Concepto #3236,H87,1,442.83,442.83,Libre
01010101,Concepto #3237,H87,5,392.21,1961.05,Libre
01010101,Concepto #3238,H87,8,389.99,3119.92,Libre
01010101,Concepto #3239,H87,10,246.52,2465.2,Libre
01010101,Concepto #3240,H87,3,460.65,1381.95,Libre
01010101,Concepto #3241,H87,10,162.02,1620.2,Libre
01010101,Concepto #3242,H87,9,443.73,3993.57,Libre
01010101,Concepto #3243,H87,1,160.21,160.21,Libre
01010101,Concepto #3244,H87,2,216.95,433.9,Libre
01010101,Concepto #3245,H87,4,243.31,973.24,Libre
01010101,Concepto #3246,H87,2,431.35,862.7,Libre
01010101,Concepto #3247,H87,9,493.4,4440.6,Libre
01010101,Concepto #3248,H87,8,444.27,3554.16,Libre
01010101,Concepto #3249,H87,3,144.74,434.22,Libre
01010101,Concepto #3250,H87,3,311.06,933.18,Libre
01010101,Concepto #3251,H87,7,210.43,1473.01,Libre
01010101,Concepto #3252,H87,7,85.14,595.98,Libre
01010101,Concepto #3253,H87,1,493.73,493.73,Libre
01010101,Concepto #3254,H87,7,117.8,824.6,Libre
01010101,Concepto #3255,H87,6,357.4,2144.4,Libre
01010101,Concepto #3256,H87,9,481.92,4337.28,Libre
01010101,Concepto #3257,H87,5,279.96,1399.8,Libre
01010101,Concepto #3258,H87,10,246.32,2463.2,Libre
01010101,Concepto #3259,H87,8,496.41,3971.28,Libre
01010101,Concepto #3260,H87,1,154.14,154.14,Libre
01010101,Concepto #3261,H87,1,361.44,361.44,Libre
01010101,Concepto #3262,H87,10,183.7,1837.0,Libre
01010101,Concepto #3263,H87,3,327.36,982.08,Libre
01010101,Concepto #3264,H87,9,121.87,1096.83,Libre
01010101,Concepto #3265,H87,4,331.17,1324.68,Libre
01010101,Concepto #3266,H87,5,484.92,2424.6,Libre
01010101,Concepto #3267,H87,10,447.08,4470.8,Libre
01010101,Concepto #3268,H87,3,62.62,187.86,Libre
01010101,Concepto #3269,H87,10,329.32,3293.2,Libre
01010101,Concepto #3270,H87,5,475.08,2375.4,Libre
01010101,Concepto #3271,H87,3,240.26,720.78,Libre
01010101,Concepto #3272,H87,8,281.71,2253.68,Libre
01010101,Concepto #3273,H87,3,155.11,465.33,Libre
01010101,Concepto #3274,H87,6,428.09,2568.54,Libre
01010101,Concepto #3275,H87,4,181.49,725.96,Libre
01010101,Concepto #3276,H87,7,444.81,3113.67,Libre
01010101,Concepto #3277,H87,9,337.65,3038.85,Libre
01010101,Concepto #3278,H87,10,454.76,4547.6,Libre
01010101,Concepto #3279,H87,5,264.22,1321.1,Libre
01010101,Concepto #3280,H87,9,172.06,1548.54,Libre
01010101,Concepto #3281,H87,3,105.51,316.53,Libre
01010101,Concepto #3282,H87,4,377.05,1508.2,Libre
01010101,Concepto #3283,H87,10,235.8,2358.0,Libre
01010101,Concepto #3284,H87,9,449.41,4044.69,Libre
01010101,Concepto #3285,H87,8,231.87,1854.96,Libre
01010101,Concepto #3286,H87,10,331.51,3315.1,Libre
01010101,Concepto #3287,H87,7,403.27,2822.89,Libre
01010101,Concepto #3288,H87,7,305.33,2137.31,Libre
01010101,Concepto #3289,H87,4,234.93,939.72,Libre
01010101,Concepto #3290,H87,7,415.51,2908.57,Libre
01010101,Concepto #3291,H87,2,88.89,177.78,Libre
01010101,Concepto #3292,H87,2,423.1,846.2,Libre
01010101,Concepto #3293,H87,9,63.6,572.4,Libre
01010101,Concepto #3294,H87,9,112.85,1015.65,Libre
01010101,Concepto #3295,H87,7,252.21,1765.47,Libre
01010101,Concepto #3296,H87,8,473.48,3787.84,Libre
01010101,Concepto #3297,H87,10,316.11,3161.1,Libre
01010101,Concepto #3298,H87,3,321.98,965.94,Libre
01010101,Concepto #3299,H87,7,392.51,2747.57,Libre
01010101,Concepto #3300,H87,6,343.76,2062.56,Libre
01010101,Concepto #3301,H87,5,372.79,1863.95,Libre
01010101,Concepto #3302,H87,5,445.46,2227.3,Libre
01010101,Concepto #3303,H87,4,459.89,1839.56,Libre
01010101,Concepto #3304,H87,9,52.34,471.06,Libre
01010101,Concepto #3305,H87,5,307.56,1537.8,Libre
01010101,Concepto #3306,H87,4,79.65,318.6,Libre
01010101,Concepto #3307,H87,3,199.77,599.31,Libre
01010101,Concepto #3308,H87,4,432.96,1731.84,Libre
01010101,Concepto #3309,H87,9,465.09,4185.81,Libre
01010101,Concepto #3310,H87,4,277.78,1111.12,Libre
01010101,Concepto #3311,H87,4,133.45,533.8,Libre
01010101,Concepto #3312,H87,10,402.78,4027.8,Libre
01010101,Concepto #3313,H87,5,484.58,2422.9,Libre
01010101,Concepto #3314,H87,5,186.73,933.65,Libre
01010101,Concepto #3315,H87,5,350.14,1750.7,Libre
01010101,Concepto #3316,H87,5,241.03,1205.15,Libre
01010101,Concepto #3317,H87,8,208.23,1665.84,Libre
01010101,Concepto #3318,H87,2,466.23,932.46,Libre
01010101,Concepto #3319,H87,5,310.37,1551.85,Libre
01010101,Concepto #3320,H87,3,313.91,941.73,Libre
01010101,Concepto #3321,H87,5,206.51,1032.55,Libre
01010101,Concepto #3322,H87,3,470.01,1410.03,Libre
01010101,Concepto #3323,H87,6,68.88,413.28,Libre
01010101,Concepto #3324,H87,3,190.49,571.47,Libre
01010101,Concepto #3325,H87,3,275.56,826.68,Libre
01010101,Concepto #3326,H87,3,61.57,184.71,Libre
01010101,Concepto #3327,H87,1,211.21,211.21,Libre
01010101,Concepto #3328,H87,7,226.66,1586.62,Libre
01010101,Concepto #3329,H87,1,350.52,350.52,Libre
01010101,Concepto #3330,H87,4,111.84,447.36,Libre
01010101,Concepto #3331,H87,5,287.95,1439.75,Libre
01010101,Concepto #3332,H87,4,481.04,1924.16,Libre
01010101,Concepto #3333,H87,7,476.03,3332.21,Libre
01010101,Concepto #3334,H87,5,162.47,812.35,Libre
01010101,Concepto #3335,H87,3,407.28,1221.84,Libre
01010101,Concepto #3336,H87,9,121.88,1096.92,Libre
01010101,Concepto #3337,H87,4,90.91,363.64,Libre
